Cancer	Gene	cnv	N.cells.with.cnv
SKCM	SPART-AS1	Gain	11850
SKCM	NOVA2	Gain	627
SKCM	SH2D4B	Loss	439
SKCM	LINC02422	Gain	433
SKCM	PINK1	Gain	541
SKCM	CADM3	Gain	165
SKCM	KLHDC8A	Gain	5375
SKCM	CD34	Gain	165
SKCM	LEF1-AS1	Loss	1453
SKCM	LINC02853	Loss	735
SKCM	CORO2B	Gain	86
SKCM	CELF6	Gain	134
SKCM	TMEM169	Gain	679
SKCM	AC025048.2	Gain	1305
SKCM	MGAT5B	Gain	15492
SKCM	AL450332.1	Gain	1989
SKCM	AL450332.1	Loss	439
SKCM	PSMG3-AS1	Gain	6219
SKCM	PAEP	Loss	208
SKCM	EDNRB	Gain	12481
SKCM	EDNRB	Loss	2090
SKCM	AL136298.1	Gain	6061
SKCM	LINC01933	Gain	158
SKCM	ADCY8	Gain	2217
SKCM	PLCXD3	Gain	316
SKCM	AC093879.1	Gain	3211
SKCM	AC093879.1	Loss	679
SKCM	AC097528.1	Gain	113
SKCM	TFAP2A-AS1	Gain	7220
SKCM	AL137856.1	Loss	415
SKCM	CCL4L2	Loss	345
SKCM	STK32A-AS1	Gain	411
SKCM	STK32A-AS1	Loss	1150
SKCM	CDH10	Gain	435
SKCM	AC084871.1	Loss	1532
SKCM	BEAN1	Loss	2511
SKCM	LINC02742	Gain	21
SKCM	CAMK2B	Gain	730
SKCM	AL590807.1	Loss	256
SKCM	AC121154.1	Loss	7220
SKCM	ELOVL1	Gain	938
SKCM	ITGA10	Gain	521
SKCM	AC006148.1	Gain	547
SKCM	LINC02698	Gain	1256
SKCM	BIRC7	Gain	1162
SKCM	BIRC7	Loss	315
SKCM	CCL3	Loss	345
SKCM	LINC00589	Gain	240
SKCM	LINC00589	Loss	10220
SKCM	MEF2C-AS2	Gain	50
SKCM	MEF2C-AS2	Loss	747
SKCM	PPP1R3C	Gain	547
SKCM	DTX1	Loss	18
SKCM	PLA2G5	Gain	256
SKCM	TEF	Gain	7220
SKCM	ASPA	Loss	227
SKCM	EXOC3L2	Gain	627
SKCM	HYI	Gain	938
SKCM	UROD	Gain	859
SKCM	VAMP5	Gain	227
SKCM	PSMC3	Gain	773
SKCM	POLR2G	Gain	541
SKCM	RNF139-AS1	Gain	7220
SKCM	IDH3G	Gain	244
SKCM	RNASEH2B-AS1	Loss	256
SKCM	AL137140.1	Gain	296
SKCM	AC005550.2	Gain	679
SKCM	LIX1L-AS1	Gain	5083
SKCM	QPCT	Gain	5577
SKCM	QPCT	Loss	7295
SKCM	GLB1L	Gain	1510
SKCM	TMEM229B	Loss	6740
SKCM	FHL3	Gain	938
SKCM	MINAR1	Gain	256
SKCM	BCAN	Gain	1514
SKCM	MYCN	Gain	1594
SKCM	LINC01608	Gain	362
SKCM	LINC01608	Loss	6219
SKCM	IDI2-AS1	Loss	3272
SKCM	AL513327.2	Gain	256
SKCM	TCTEX1D1	Gain	405
SKCM	TCTEX1D1	Loss	79
SKCM	AL596218.1	Gain	496
SKCM	AL596330.2	Gain	7041
SKCM	AL596330.1	Gain	6791
SKCM	LINC02813	Gain	730
SKCM	MORC1	Gain	693
SKCM	LINC00488	Gain	1368
SKCM	PLA1A	Gain	7506
SKCM	SLC24A5	Gain	2184
SKCM	SLC24A5	Loss	6796
SKCM	ACSBG1	Gain	79
SKCM	ACSBG1	Loss	227
SKCM	LINC01945	Gain	679
SKCM	AC093787.2	Gain	679
SKCM	AC023469.2	Gain	1373
SKCM	AC023469.1	Gain	1373
SKCM	AC018731.1	Gain	1391
SKCM	DLX1	Gain	679
SKCM	FKBP7	Gain	679
SKCM	FKBP7	Loss	165
SKCM	HTR2B	Gain	679
SKCM	RBM44	Gain	679
SKCM	AC005104.3	Gain	679
SKCM	PLAAT5	Gain	256
SKCM	TYR	Gain	7170
SKCM	TYR	Loss	6425
SKCM	LINC02552	Gain	509
SKCM	GRIN2C	Gain	6061
SKCM	AC110285.1	Gain	15951
SKCM	AC145124.1	Gain	730
SKCM	AC123777.1	Gain	1094
SKCM	AC123777.1	Loss	11475
SKCM	CHRNA6	Gain	240
SKCM	RGS11	Loss	547
SKCM	BVES-AS1	Gain	5710
SKCM	AL135902.1	Loss	439
SKCM	Z97205.2	Gain	6219
SKCM	AL133538.1	Gain	7088
SKCM	AL133538.1	Loss	1411
SKCM	AC011294.1	Gain	7142
SKCM	PHKG1	Gain	679
SKCM	AC006355.2	Gain	730
SKCM	LHFPL3-AS1	Gain	23121
SKCM	GPR37	Gain	730
SKCM	AC073878.1	Gain	619
SKCM	S100B	Gain	781
SKCM	S100B	Loss	1532
SKCM	MLANA	Gain	15889
SKCM	MLANA	Loss	3653
SKCM	UAP1L1	Loss	870
SKCM	PLP1	Gain	402
SKCM	PLP1	Loss	161
SKCM	LINC00327	Gain	13356
SKCM	LINC00327	Loss	679
SKCM	PCDH9-AS2	Loss	679
SKCM	OBI1-AS1	Gain	8861
SKCM	OBI1-AS1	Loss	679
SKCM	DCT	Gain	12293
SKCM	DCT	Loss	2346
SKCM	LINC02303	Gain	364
SKCM	LINC02303	Loss	679
SKCM	AL355838.1	Loss	1984
SKCM	AC091691.3	Loss	256
SKCM	SLC45A2	Gain	3328
SKCM	SLC45A2	Loss	679
SKCM	AC009779.2	Gain	3429
SKCM	PMEL	Gain	6575
SKCM	AC073896.2	Gain	3429
SKCM	LRRC39	Gain	532
SKCM	LRRC39	Loss	3322
SKCM	LINC00622	Gain	158
SKCM	PSEN2	Gain	6061
SKCM	TRIM58	Gain	6219
SKCM	SLC5A4	Gain	6456
SKCM	AL590235.1	Gain	1001
SKCM	AL590235.1	Loss	612
SKCM	EPHA5	Loss	7220
SKCM	TRPC3	Gain	2675
SKCM	AC087473.1	Gain	1514
SKCM	AC087473.1	Loss	3090
SKCM	SCG2	Gain	1195
SKCM	BEST1	Gain	1187
SKCM	BEST1	Loss	7283
SKCM	AP005436.2	Loss	5769
SKCM	LINC02732	Loss	5769
SKCM	SPATA22	Loss	227
SKCM	AC015909.2	Gain	3002
SKCM	AC037487.1	Gain	6061
SKCM	AC005332.4	Gain	13229
SKCM	AC110285.3	Gain	11924
SKCM	AC110285.2	Gain	14992
SKCM	TSPAN10	Gain	15451
SKCM	PRDM7	Loss	2264
SKCM	AL590999.1	Gain	450
SKCM	BVES	Gain	5710
SKCM	AL590617.2	Gain	525
SKCM	AL357146.1	Gain	525
SKCM	AL357146.1	Loss	5249
SKCM	AL355596.1	Gain	450
SKCM	AL355596.1	Loss	5077
SKCM	AL024474.2	Gain	450
SKCM	AL450345.2	Gain	6922
SKCM	KCNV2	Gain	2905
SKCM	BANCR	Gain	3019
SKCM	PHF19	Loss	227
SKCM	U52111.1	Gain	158
SKCM	LINC01198	Gain	296
SKCM	ZC2HC1C	Loss	6061
SKCM	LINC01443	Gain	3612
SKCM	AC091912.3	Gain	7366
SKCM	AC091953.1	Gain	6061
SKCM	AC113370.1	Gain	6916
SKCM	AC064829.1	Gain	6231
SKCM	AC064829.1	Loss	86
SKCM	CLEC4C	Gain	18
SKCM	SLC9B1	Loss	68
SKCM	LINC01891	Gain	18
SKCM	AC079949.6	Loss	291
SKCM	CD5L	Gain	1987
SKCM	RXRG	Gain	1514
SKCM	MAEL	Gain	195
SKCM	AC078788.1	Gain	612
SKCM	AC078788.1	Loss	122
SKCM	MYCNUT	Gain	2287
SKCM	AC008170.1	Gain	4063
SKCM	AC008170.1	Loss	75
SKCM	AC012306.3	Gain	1231
SKCM	LINC01856	Gain	984
SKCM	PRCD	Gain	1305
SKCM	AL162457.2	Gain	1154
SKCM	AC078906.1	Gain	321
SKCM	NTAN1	Loss	1531
SKCM	AL137220.1	Gain	7752
SKCM	LINC00518	Gain	1822
SKCM	AL008729.2	Gain	532
SKCM	AC124864.3	Gain	623
SKCM	AC124864.3	Loss	2943
SKCM	LINC00587	Gain	967
SKCM	LINC00587	Loss	86
SKCM	IL17D	Gain	1305
SKCM	AL445242.1	Gain	1305
SKCM	AC060234.3	Loss	172
SKCM	AC007569.1	Gain	122
SKCM	AC093019.2	Loss	122
SKCM	FCRLA	Gain	172
SKCM	WDR64	Gain	208
SKCM	NSG1	Gain	1257
SKCM	NSG1	Loss	1124
SKCM	AC106894.1	Gain	256
SKCM	AC104078.2	Gain	220
SKCM	AC009562.1	Gain	10544
SKCM	AC092078.2	Gain	1239
SKCM	AC092078.3	Gain	827
SKCM	AC103858.1	Gain	256
SKCM	SPN	Loss	212
SKCM	WFDC1	Loss	536
SKCM	AL133405.2	Gain	256
SKCM	AL133405.2	Loss	21
SKCM	VGF	Gain	8484
SKCM	LINC02316	Loss	256
SKCM	LINC02325	Loss	256
SKCM	AL137779.1	Loss	256
SKCM	IGHV3-49	Loss	256
SKCM	IGHV3-73	Loss	256
SKCM	PKD2L2	Loss	122
SKCM	AC008571.2	Loss	122
SKCM	AC016587.1	Gain	1411
SKCM	LINC01531	Gain	1411
SKCM	PSG4	Gain	1653
SKCM	PSG9	Gain	1411
SKCM	POU3F1	Gain	51
SKCM	HTN1	Loss	1958
SKCM	AP003049.2	Gain	2659
SKCM	LINC02715	Gain	2659
SKCM	HCG20	Loss	545
SKCM	LINC00456	Loss	1411
SKCM	SLC24A4	Loss	1459
SKCM	CYP17A1	Loss	169
SKCM	AC073593.2	Gain	65
SKCM	LINC00879	Gain	370
SKCM	CYP11B1	Gain	435
SKCM	LINC02133	Loss	316
SKCM	LINC00972	Gain	435
SKCM	MC2R	Gain	251
SKCM	AC091885.2	Gain	435
SKCM	AC003092.1	Gain	176
SKCM	CLEC4A	Loss	21
SKCM	CLEC6A	Loss	21
SKCM	CLEC4E	Loss	21
SKCM	EOMES	Gain	436
SKCM	LINC02509	Gain	21
SKCM	AL031123.1	Loss	21
SKCM	AL512427.2	Gain	21
SKCM	LINC02296	Loss	311
SKCM	ANGPTL7	Gain	415
SKCM	CYTL1	Loss	754
SKCM	AP005229.1	Gain	298
SKCM	AC109472.1	Gain	415
SKCM	AC090023.2	Gain	341
SKCM	AL031595.3	Gain	6092
SKCM	CHL1-AS2	Gain	2466
SKCM	AC099753.1	Gain	6079
SKCM	AC036214.1	Gain	4427
SKCM	LINC02237	Gain	2217
SKCM	AL050338.2	Gain	75
SKCM	AL050338.2	Loss	5077
SKCM	TMEM255A	Gain	388
SKCM	SHISA2	Gain	5832
SKCM	B3GALT6	Gain	541
SKCM	DRAXIN	Gain	706
SKCM	BMP8B	Gain	938
SKCM	CDC20	Gain	938
SKCM	DPH2	Gain	938
SKCM	FOXD3	Gain	627
SKCM	SHE	Gain	165
SKCM	ACKR1	Gain	165
SKCM	SELP	Gain	165
SKCM	SELP	Loss	79
SKCM	AC079148.3	Gain	2287
SKCM	TEX261	Gain	227
SKCM	IFITM10	Gain	546
SKCM	CAVIN3	Gain	541
SKCM	AC107973.1	Gain	996
SKCM	APLNR	Gain	541
SKCM	TMEM109	Gain	541
SKCM	ZFPL1	Gain	541
SKCM	TRAPPC4	Gain	773
SKCM	RAMP2	Loss	541
SKCM	NGFR	Loss	541
SKCM	GFRA2	Gain	773
SKCM	CDH15	Loss	773
SKCM	SLC35B2	Gain	8158
SKCM	FABP7	Gain	761
SKCM	LINC01013	Gain	397
SKCM	CFAP410	Gain	706
SKCM	CLEC14A	Gain	306
SKCM	ECSCR	Loss	306
SKCM	SEPTIN1	Loss	191
SKCM	CH25H	Loss	5501
SKCM	AC092490.2	Gain	7220
SKCM	SOAT2	Gain	3805
SKCM	CA14	Gain	1514
SKCM	AC007326.5	Gain	5863
SKCM	LINC01640	Gain	7220
SKCM	PLCH1-AS1	Gain	2304
SKCM	LINC02611	Loss	1662
SKCM	KCNJ13	Gain	547
SKCM	AC103794.1	Gain	7220
SKCM	LINC00681	Gain	364
SKCM	LINC00681	Loss	5227
SKCM	AC079209.2	Gain	7220
SKCM	AC087354.1	Gain	7220
SKCM	TFAP2A-AS2	Gain	7220
SKCM	GSTA3	Gain	7220
SKCM	NCOA7-AS1	Loss	3966
SKCM	AL360169.3	Loss	5863
SKCM	ASB11	Gain	8734
SKCM	AL139002.1	Gain	5558
SKCM	EGLN3-AS1	Gain	2050
SKCM	SPATA9	Gain	6434
SKCM	AC009974.2	Gain	547
SKCM	C9orf92	Gain	3068
SKCM	PLA2G15	Gain	5
SKCM	LINC02082	Gain	615
SKCM	PRF1	Loss	415
SKCM	LAG3	Loss	291
SKCM	IFNG	Gain	245
SKCM	FCRL6	Loss	291
SKCM	CD244	Loss	291
SKCM	LINC02046	Gain	415
SKCM	TRIML2	Gain	415
SKCM	CCL8	Loss	345
SKCM	GZMH	Gain	191
SKCM	GZMB	Gain	191
SKCM	FAM245A	Gain	891
SKCM	LBX1-AS1	Gain	547
SKCM	MDFIC2	Gain	1514
SKCM	AC021660.4	Gain	1514
SKCM	AC063923.2	Gain	675
SKCM	LHCGR	Gain	1514
SKCM	LINC02741	Loss	1514
SKCM	AC023095.1	Gain	547
SKCM	BHLHE22	Gain	547
SKCM	NPIPB12	Loss	547
SKCM	AC002074.2	Gain	1203
SKCM	GAL3ST4	Gain	1514
SKCM	LINC01510	Gain	1514
SKCM	AC004690.2	Gain	1202
SKCM	OLIG1	Gain	623
SKCM	ANKRD20A4	Gain	623
SKCM	AC022433.1	Loss	312
UCEC	SHC2	Gain	1201
UCEC	BSG	Gain	1201
UCEC	PTBP1	Gain	1201
UCEC	ARID3A	Gain	1201
UCEC	TMEM259	Gain	1201
UCEC	GPX4	Gain	1201
UCEC	SBNO2	Gain	1201
UCEC	ATP5F1D	Gain	1201
UCEC	MIDN	Gain	1201
UCEC	CIRBP	Gain	1201
UCEC	PWWP3A	Gain	1201
UCEC	DAZAP1	Gain	1201
UCEC	RPS15	Gain	1201
UCEC	UQCR11	Gain	1201
UCEC	BTBD2	Gain	1201
UCEC	MKNK2	Gain	1201
UCEC	AP3D1	Gain	1201
UCEC	OAZ1	Gain	1201
UCEC	LSM7	Gain	1201
UCEC	TLE5	Gain	1201
UCEC	NFIC	Gain	1201
UCEC	EEF2	Gain	1201
UCEC	ZBTB7A	Gain	1201
UCEC	MYDGF	Gain	1201
UCEC	KDM4B	Gain	1201
UCEC	PTPRS	Gain	1201
UCEC	SAFB2	Gain	1201
UCEC	SAFB	Gain	1201
UCEC	RPL36	Gain	1201
UCEC	INSR	Gain	1201
UCEC	ELAVL1	Gain	1201
UCEC	RPS28	Gain	1201
UCEC	HNRNPM	Gain	1201
UCEC	ZNF266	Gain	1201
UCEC	ZNF121	Gain	1201
UCEC	ZNF562	Gain	1201
UCEC	DNMT1	Gain	1201
UCEC	CDC37	Gain	1201
UCEC	ILF3	Gain	1201
UCEC	DNM2	Gain	1201
UCEC	SMARCA4	Gain	391
UCEC	TMEM205	Gain	391
UCEC	ZNF439	Gain	391
UCEC	ZNF700	Gain	391
UCEC	ZNF433-AS1	Gain	391
UCEC	ZNF44	Gain	391
UCEC	ZNF490	Gain	391
UCEC	ZNF791	Gain	391
UCEC	TNPO2	Gain	391
UCEC	HOOK2	Gain	391
UCEC	JUNB	Gain	391
UCEC	CALR	Gain	391
UCEC	NFIX	Gain	391
UCEC	IER2	Gain	391
UCEC	CCDC130	Gain	391
UCEC	RFX1	Gain	391
UCEC	ADGRL1	Gain	391
UCEC	ZNF429	Gain	391
UCEC	ZNF100	Gain	391
UCEC	ZNF43	Gain	391
UCEC	ZNF91	Gain	391
UCEC	ZNF675	Gain	391
UCEC	ZNF254	Gain	391
UCEC	LINC00662	Gain	391
UCEC	URI1	Gain	391
UCEC	ZNF507	Gain	391
UCEC	DPY19L3	Gain	391
UCEC	CEP89	Gain	391
UCEC	LSM14A	Gain	391
UCEC	KIAA0355	Gain	391
UCEC	GPI	Gain	391
UCEC	UBA2	Gain	391
UCEC	GRAMD1A	Gain	391
UCEC	HPN	Gain	391
UCEC	FXYD3	Gain	391
UCEC	USF2	Gain	391
UCEC	COX6B1	Gain	391
UCEC	ZNF565	Gain	391
UCEC	ZNF146	Gain	391
UCEC	LINC00665	Gain	391
UCEC	ZNF529	Gain	391
UCEC	ZNF345	Gain	391
UCEC	ZNF875	Gain	391
UCEC	ZFP30	Gain	391
UCEC	SIPA1L3	Gain	391
UCEC	SPINT2	Gain	391
UCEC	ACTN4	Gain	391
UCEC	HNRNPL	Gain	391
UCEC	PAK4	Gain	391
UCEC	SAMD4B	Gain	391
UCEC	RPS16	Gain	391
UCEC	SUPT5H	Gain	391
UCEC	ZNF780B	Gain	391
UCEC	AKT2	Gain	391
UCEC	PLD3	Gain	391
UCEC	HNRNPUL1	Gain	391
UCEC	RPS19	Gain	391
UCEC	ARHGEF1	Gain	391
UCEC	LIPE-AS1	Gain	391
UCEC	ZNF224	Gain	391
UCEC	ZNF235	Gain	391
UCEC	BCAM	Gain	391
UCEC	NECTIN2	Gain	391
UCEC	CLASRP	Gain	391
UCEC	MARK4	Gain	391
UCEC	EML2	Gain	391
UCEC	SYMPK	Gain	391
UCEC	PRKD2	Gain	391
UCEC	ARHGAP35	Gain	391
UCEC	NAPA	Gain	391
UCEC	NOP53	Gain	391
UCEC	SELENOW	Gain	391
UCEC	CARD8	Gain	391
UCEC	CYTH2	Gain	391
UCEC	RPL18	Gain	391
UCEC	BCAT2	Gain	391
UCEC	FTL	Gain	391
UCEC	SNRNP70	Gain	391
UCEC	TRPM4	Gain	391
UCEC	RPL13A	Gain	391
UCEC	RPS11	Gain	391
UCEC	PRR12	Gain	391
UCEC	IRF3	Gain	391
UCEC	PTOV1	Gain	391
UCEC	PNKP	Gain	391
UCEC	MYH14	Gain	391
UCEC	PPP2R1A	Gain	391
UCEC	ZNF528	Gain	391
UCEC	ZNF701	Gain	391
UCEC	ZNF83	Gain	391
UCEC	ZNF611	Gain	391
UCEC	TMC4	Gain	391
UCEC	MBOAT7	Gain	391
UCEC	RPS9	Gain	391
UCEC	LENG8	Gain	391
UCEC	TMEM238	Gain	391
UCEC	RPL28	Gain	391
UCEC	ZSCAN5A	Gain	391
UCEC	ZNF264	Gain	391
UCEC	AC005261.1	Gain	391
UCEC	ZNF586	Gain	391
UCEC	ZNF552	Gain	391
UCEC	ZNF587B	Gain	391
UCEC	ZNF587	Gain	391
UCEC	ZNF274	Gain	391
UCEC	RPS5	Gain	391
UCEC	MZF1	Gain	391
UCEC	WDR37	Loss	1189
UCEC	KLF6	Loss	1189
UCEC	TASOR2	Loss	1541
UCEC	GDI2	Loss	1541
UCEC	FBH1	Loss	1541
UCEC	RBM17	Loss	1541
UCEC	SFMBT2	Loss	1541
UCEC	KIN	Loss	1541
UCEC	ATP5F1C	Loss	1541
UCEC	TAF3	Loss	1541
UCEC	GATA3	Loss	1541
UCEC	CELF2	Loss	1541
UCEC	USP6NL	Loss	1541
UCEC	UPF2	Loss	1541
UCEC	DHTKD1	Loss	1541
UCEC	CDC123	Loss	1541
UCEC	PRPF18	Loss	1541
UCEC	AL157392.3	Loss	1541
UCEC	FRMD4A	Loss	1541
UCEC	FAM107B	Loss	1541
UCEC	DCLRE1C	Loss	1541
UCEC	RPP38	Loss	1541
UCEC	MINDY3	Loss	1541
UCEC	ST8SIA6	Loss	1541
UCEC	STAM	Loss	1541
UCEC	NSUN6	Loss	1541
UCEC	PLXDC2	Loss	1541
UCEC	NEBL	Loss	1541
UCEC	MLLT10	Loss	1541
UCEC	DNAJC1	Loss	1541
UCEC	PIP4K2A	Loss	1541
UCEC	KIAA1217	Loss	1541
UCEC	ARHGAP21	Gain	263
UCEC	ARHGAP21	Loss	1541
UCEC	ABI1	Gain	263
UCEC	ABI1	Loss	1189
UCEC	ANKRD26	Gain	263
UCEC	ANKRD26	Loss	1189
UCEC	YME1L1	Gain	263
UCEC	YME1L1	Loss	1189
UCEC	ACBD5	Gain	263
UCEC	RAB18	Gain	263
UCEC	RAB18	Loss	1189
UCEC	WAC-AS1	Gain	263
UCEC	WAC	Gain	263
UCEC	WAC	Loss	1189
UCEC	ZNF438	Gain	263
UCEC	ZNF438	Loss	1189
UCEC	ARHGAP12	Gain	1748
UCEC	KIF5B	Gain	1748
UCEC	EPC1	Gain	1748
UCEC	CCDC7	Gain	1748
UCEC	ITGB1	Gain	1748
UCEC	PARD3	Gain	1748
UCEC	CUL2	Gain	1748
UCEC	CCNY	Gain	1748
UCEC	ZNF248	Gain	1748
UCEC	ZNF33A	Gain	1748
UCEC	ZNF37A	Gain	1748
UCEC	ZNF33B	Gain	1748
UCEC	BMS1	Gain	1748
UCEC	CSGALNACT2	Gain	1748
UCEC	HNRNPF	Gain	1748
UCEC	MARCH8	Gain	1748
UCEC	ZFAND4	Gain	1748
UCEC	WASHC2C	Gain	1748
UCEC	MAPK8	Gain	1748
UCEC	ERCC6	Gain	1748
UCEC	PARG	Gain	1748
UCEC	WASHC2A	Gain	1748
UCEC	SGMS1	Gain	1748
UCEC	IPMK	Gain	1748
UCEC	CCDC6	Gain	1748
UCEC	JMJD1C	Gain	1748
UCEC	REEP3	Gain	1748
UCEC	SIRT1	Gain	1748
UCEC	HERC4	Gain	1748
UCEC	HNRNPH3	Gain	1748
UCEC	RUFY2	Gain	1748
UCEC	SLC25A16	Gain	1748
UCEC	TET1	Gain	1748
UCEC	CCAR1	Gain	1748
UCEC	DDX50	Gain	1748
UCEC	DDX21	Gain	1748
UCEC	VPS26A	Gain	1748
UCEC	SUPV3L1	Gain	1748
UCEC	HK1	Gain	1748
UCEC	H2AFY2	Gain	1748
UCEC	SAR1A	Gain	2685
UCEC	PPA1	Gain	2685
UCEC	SGPL1	Gain	4811
UCEC	PSAP	Gain	5202
UCEC	ASCC1	Gain	5202
UCEC	ANAPC16	Gain	5202
UCEC	MICU1	Gain	5202
UCEC	MCU	Gain	5202
UCEC	P4HA1	Gain	5202
UCEC	ECD	Gain	5202
UCEC	FAM149B1	Gain	5202
UCEC	DNAJC9	Gain	5202
UCEC	CFAP70	Gain	5202
UCEC	ANXA7	Gain	5202
UCEC	PPP3CB	Gain	5202
UCEC	USP54	Gain	5202
UCEC	ZSWIM8	Gain	5202
UCEC	CAMK2G	Gain	5202
UCEC	VCL	Gain	5202
UCEC	AP3M1	Gain	5202
UCEC	ADK	Gain	5202
UCEC	KAT6B	Gain	5202
UCEC	SAMD8	Gain	5202
UCEC	LRMDA	Gain	5202
UCEC	KCNMA1	Gain	5202
UCEC	DLG5	Gain	5202
UCEC	POLR3A	Gain	5202
UCEC	RPS24	Gain	5202
UCEC	ZMIZ1	Gain	5202
UCEC	NUTM2B-AS1	Gain	5202
UCEC	TMEM254	Gain	5202
UCEC	ANXA11	Gain	5202
UCEC	TSPAN14	Gain	5202
UCEC	CCSER2	Gain	5202
UCEC	WAPL	Gain	5202
UCEC	BMPR1A	Gain	5202
UCEC	GLUD1	Gain	5202
UCEC	SHLD2	Gain	5202
UCEC	NUTM2A-AS1	Gain	5202
UCEC	ATAD1	Gain	5202
UCEC	PTEN	Gain	5202
UCEC	RNLS	Gain	5202
UCEC	PCGF5	Gain	5202
UCEC	HECTD2	Gain	5202
UCEC	TNKS2	Gain	5202
UCEC	BTAF1	Gain	5202
UCEC	CPEB3	Gain	5202
UCEC	MARCH5	Gain	5202
UCEC	IDE	Gain	5202
UCEC	EXOC6	Gain	5202
UCEC	MYOF	Gain	5202
UCEC	FRA10AC1	Gain	5202
UCEC	TBC1D12	Gain	4939
UCEC	PDLIM1	Gain	4548
UCEC	SORBS1	Gain	3738
UCEC	ALDH18A1	Gain	3738
UCEC	TCTN3	Gain	3738
UCEC	ENTPD1-AS1	Gain	3738
UCEC	ZNF518A	Gain	3738
UCEC	BLNK	Gain	2422
UCEC	TM9SF3	Gain	2422
UCEC	LCOR	Gain	2422
UCEC	EXOSC1	Gain	2422
UCEC	MMS19	Gain	2422
UCEC	ZFYVE27	Gain	2422
UCEC	R3HCC1L	Gain	2422
UCEC	ERLIN1	Gain	2422
UCEC	NDUFB8	Gain	2422
UCEC	SLF2	Gain	2422
UCEC	BTRC	Gain	2422
UCEC	FBXW4	Gain	2422
UCEC	OGA	Gain	2422
UCEC	ARMH3	Gain	2422
UCEC	GBF1	Gain	2422
UCEC	SUFU	Gain	2422
UCEC	TRIM8	Gain	2422
UCEC	WBP1L	Gain	2422
UCEC	CNNM2	Gain	2422
UCEC	NT5C2	Gain	2422
UCEC	PDCD11	Gain	3738
UCEC	STN1	Gain	3738
UCEC	SLK	Gain	4129
UCEC	CFAP43	Gain	4129
UCEC	GSTO2	Gain	4129
UCEC	SMC3	Gain	4939
UCEC	SHOC2	Gain	4939
UCEC	VTI1A	Gain	4939
UCEC	NHLRC2	Gain	4939
UCEC	CCDC186	Gain	4939
UCEC	ABLIM1	Gain	4939
UCEC	FAM160B1	Gain	5202
UCEC	HSPA12A	Gain	5202
UCEC	SHTN1	Gain	5202
UCEC	PDZD8	Gain	5202
UCEC	RAB11FIP2	Gain	5202
UCEC	FAM204A	Gain	7658
UCEC	CACUL1	Gain	7658
UCEC	EIF3A	Gain	7658
UCEC	TIAL1	Gain	9468
UCEC	INPP5F	Gain	9468
UCEC	MCMBP	Gain	9468
UCEC	SEC23IP	Gain	9468
UCEC	WDR11	Gain	9468
UCEC	FGFR2	Gain	9468
UCEC	ATE1	Gain	9468
UCEC	NSMCE4A	Gain	5202
UCEC	TACC2	Gain	9468
UCEC	PLEKHA1	Gain	9468
UCEC	IKZF5	Gain	5202
UCEC	ACADSB	Gain	4266
UCEC	BUB3	Gain	5202
UCEC	CHST15	Gain	4266
UCEC	FAM53B	Gain	9468
UCEC	EEF1AKMT2	Gain	9468
UCEC	AL731577.2	Gain	9468
UCEC	ZRANB1	Gain	9468
UCEC	CTBP2	Gain	9468
UCEC	EDRF1	Gain	9468
UCEC	BCCIP	Gain	9468
UCEC	DHX32	Gain	9468
UCEC	FANK1	Gain	9468
UCEC	DOCK1	Gain	9468
UCEC	MGMT	Gain	9468
UCEC	GLRX3	Gain	9468
UCEC	PPP2R2D	Gain	9468
UCEC	INPP5A	Gain	9468
UCEC	TUBGCP2	Gain	9468
UCEC	MTG1	Gain	9468
UCEC	KDM5A	Gain	1707
UCEC	WNK1	Gain	1707
UCEC	RAD52	Gain	1707
UCEC	ERC1	Gain	1707
UCEC	ADIPOR2	Gain	1707
UCEC	DCP1B	Gain	1707
UCEC	ITFG2	Gain	1707
UCEC	TULP3	Gain	1707
UCEC	TSPAN9	Gain	1707
UCEC	C12orf4	Gain	1707
UCEC	NDUFA9	Gain	1707
UCEC	CD9	Gain	1707
UCEC	LTBR	Gain	1707
UCEC	GAPDH	Gain	1707
UCEC	CHD4	Gain	1707
UCEC	PTMS	Gain	1707
UCEC	ATN1	Gain	1707
UCEC	C12orf57	Gain	1707
UCEC	LPCAT3	Gain	1707
UCEC	C1RL	Gain	1707
UCEC	RIMKLB	Gain	1707
UCEC	PHC1	Gain	1707
UCEC	M6PR	Gain	1707
UCEC	A2M	Gain	1707
UCEC	CLEC2D	Gain	2407
UCEC	PRH1	Gain	3892
UCEC	AC244131.2	Gain	3892
UCEC	ETV6	Gain	3892
UCEC	BORCS5	Gain	3892
UCEC	GPRC5D-AS1	Gain	3064
UCEC	ATF7IP	Gain	5344
UCEC	H2AFJ	Gain	3064
UCEC	EPS8	Gain	5344
UCEC	DERA	Gain	6120
UCEC	PLEKHA5	Gain	6472
UCEC	AEBP2	Gain	6472
UCEC	PYROXD1	Gain	6472
UCEC	RECQL	Gain	3064
UCEC	CMAS	Gain	3064
UCEC	AC053513.1	Gain	3064
UCEC	C2CD5	Gain	6472
UCEC	ETNK1	Gain	6472
UCEC	KRAS	Gain	6472
UCEC	ITPR2	Gain	6472
UCEC	FGFR1OP2	Gain	6472
UCEC	TM7SF3	Gain	6472
UCEC	STK38L	Gain	6472
UCEC	ARNTL2	Gain	3408
UCEC	PPFIBP1	Gain	6472
